Gmatria	Word
48	הגדול | מאז | באלהי | יבלו | והלוא | גדולה | במאה | חיל | כטיט
49	יגלו | וגדול | מואב | ילדה | הדם | וגם | דמה | ליואב | הילד
50	האדם | מי | מדו | דמו | ההם | המה | ים | חבלי | לך | ילדו | כל
51	ומה | יגלח | אדום | האמה | נא | גחלי | אכל | והם
52	בן | כלב | ומאה | אביטל | מזה | לבך | אליחבא | להגיד | בכל
53	אבן | מאחד | הגדולה | וגלחו | ויגדל | באים | החיל | באדום | ובמה | לחיה | כלאב | מאהבה
54	בבן | מיד | אחילה | בנב | יחלו | ידם | דמי
55	האדמה | נגב | כלה | הכל | הים | אלכד | ביגיל | ובגלחו | באבן | הילוד | הלך
56	אנה | לכו | ויגזל | ואדמה | בלבבך | בידם | אכלה | והמה | וילדו | ומי | בילדי | ולך | יום | וכל | אלכה | ליהוה
57	מזבח | הבן | ואלך | נגד | ויגלח | הכלב | ואמי
58	ביום | חן | אבנה | בנו | אזן | ובכל | האבן | ואלהיו
59	גוים | בגדים | דנה | מידה | ואבן | המטה | אחילוד
60	לכי | ומיד | ילך | כלי | ואביאם | אחיאם | ליהודה | ימי | הנה | יכל | וחמאה
61	בגוים | אני | יאכל | גנבו | נחבא | ולכה | הלוך | היום | אין | הלכו | הולך | אליך | ויהם
62	ואביגיל | ויולדו | האכול | בימי | בין | מהגדוד | בני | סב | ואלכה | נדח | האוכל | המגיד
63	לאבל | באכלי | והמבי | נגדו | חנה | ואכלו | מאיבי | ונגד
64	וימדד | נטה | החומה | דמך | ידים | סבב | הגוים | כחול | והמביא | אחיהם
65	כהם | ולכדה | ובאנו | אדני | כמה | מכה | ומבטח
66	בילידי | ויכל | וילך | והלכה | אלהיך | וכלי | הנוה | ילכו | והנה
67	חטים | גזזים | באדני | יבנה | ויאכל | נוהו | לולא | נגיד | ואין | אוליך | ואני | והיום | טובים | גדודים | הסב
68	ובין | כחם | ויבן | הנביא | ובני | חכם | חלל | איביהם | בניו | נדחו
69	וחנה | אבינדב | הנחו | מובאך | ויביאם | ידיהם | ומאיבי | מבואך
70	המכה | אדניה | וילכד | באזני | יין | ככל | כן
71	המכבד | ואדני | אדניו | ויגנב | מלא | מיכא | וכהם
72	יונדב | חסד | יוכלו | ביין | בנך | יסב | הזבחים | לאהלו | וילכו
73	חכמה | הניח | ובניה | בכאים | בניהו | מאביך | וחטים
74	דמיך | עד | אחסה | דע | ויחן | סביב | ויבנו | מידך
75	נכה | וילכדה | להם | הלם | כהן | לילה | בחייהם | אחינו | למה
76	מלאה | אחזני | לאביגל | לבדם | ויכם | מלו | בעד | עבד | וככל | מול | הגלגלה | וכן | נכבד | באזניו | ונהיה
77	ומלא | החסד | בלילה | אעבד | יהונדב | עז
78	מגלה | בוכים | לחם | חמל | הבכאים | ויונדב | וכלבך | ויסב | עזא | מלח
79	בגדיכם | איבינו | ובניהו
80	ויחנו | האדע | ימיך | כהנה | למי | גבעה | עוד | לכל | הכהן | מחלב | ועד | הלילה | וסביב
81	אף | גנבוך | כסא | והנך | ימלא | והיין | לאכל | ולמה | אנכי | אינך | אחסבי | ונכה
82	בניך | לבן | בגבעה | נבל | עבי | עזה | בעוד | עבדו | חסיד | כבס | לאהליו | ובעד | יבסי | המלוא
83	יגע | מגדול | חלילה
84	מדם | חלאמה | ויסבו | ידיכם | עדי | ידע | בעזה | ועזא
85	פה | אדניך | מהם
86	אלהים | לנו | ולכל | העוה | כמוך | וכהנה | מאלהי | עבדי | החזיון | ולן | מום | אליהם
87	היבסי | ימלאו | אפו | לנגד | ואף | בכינה | ואנכי | לאכול | מגדיל
88	נגלה | יגעה | ובניך | ונבל | חילם | וחסדי
89	הגמולה | והלחם | פדה | ויגע | באפו
90	חבלים | מכל | ידעו | וידע | פי | מלך | בנחל | לכם | יעדו | מים | ודלים | מן | יודע
91	צא | גחלים | נאם | הלוים | האלהים | הכינו | מלאך | אפוד
92	עבדיו | ועבדי | סבכי | מאומה | לבני | במלך | הגדלים | חסדך | בפי | הנבלה | אצא | ואליהם
93	נבהלו | הלחמי | וכסאו | הנחל | נחלה | צבא | מגן
94	לנוח | דמים | וילחם | הטף | ויחמל | מדן | חפו | מנד | מדמי
95	וממואב | המים | להלל | נוטל | לאדני | כלהם | מנה | המלך | יפה | ויעזב
96	ומכל | איפה | המלאך | אפיה | וידעו | יומם | עבדך | מלכו | בצד | ויסך | ולכם | מיום
97	לנגדי | ומלאך | בפיה | ונאם | להסב | אפיו | ואכלם | אלינו | לנגיד | מנגד
98	נחם | נחלי | בעבדך | בפיו | במלכו | חנם | הצבא | ועבדיו | לחיים | הגלני | יחף | מנגה
99	ויגף | הילדים | הדמים | החלון | צובא | צבאו
100	כלכל | מיכל | מלכי | ממך | על | ימים | נלך | ילין | מדון | וילחמו
101	יצא | ויהמם | ויעזבו | כסאך | והמלך | המון | אליכם | צוה
102	מבני | בימים | אצוה | בעל | בחפזה | בנים | אלהינו
103	אבלע | מגני | מנחה | ציבא | צובה | אבנים | אבימלך
104	מדין | חפוי | וימדדם | ללמד | בבעל
105	באבנים | מהלל | מדויהם | הימים | עלה | במחנה | כמהם | הלכים | יהוידע | המס
106	עבדיך | אעלה | המלוכה | וימלך | ההמון | ומיכל | ועל | כלנו
107	יצוא | בעלה | גלעד | יצאו | אכלנו | ויצא | יוצא | וימאן | צוהו | הצבי | בגלבע | אמוני | בניהם
108	ומבני | מבניו | קח | המחנה | עגלה | נהגים | ויצב | בכפו | חצי | חנים | הגילני
109	החוץ | וציבא
110	אדניהם | העלה | פיך | בחצי | נס | כפי | נדון | עם | עלי | סכל | ההלכים | ימס | הגלבע | ימין
111	מהיכלו | עולה | אלף | האעלה | יצוה | כמלאך | והלכים | הננו
112	וכלנו | ועבדיך | בעלי | הגלעד | בעם | דבקו | הוציא | יבלע | ועלו | ויצו
113	להלחם | העגלה | ויצאו | הנאהבים
114	מסביב | וקח | החוצה | מידכם | ויצבו | מלמד | חנון | וינחם | עמד
115	עליה | ואקח | עמה | הימין | העם | אנחנו | מגבע | חזק | הנני | ויצגו | ואחימלך
116	העולה | נסו | ויעל | לעבדי | עמו | כמנו | אפלה | ועלי | ממול | ונס | ועם | לאלהים | עליו | וכמים
117	ביניהם | הגלעדה | איננו | ואלף | וימלכהו
118	פלח | חללים | יקח | הוציאו | ובעלי
119	ולהלחם | מעט
120	למלך | מעדו | ועמד | החזק | עמי | אטעם | יפל | ונחנו | למן | מדוע | ימיני | מועד | לפי
121	ואעמד | למלאך | חזקו | והעם | וחזק | וכמהן | ואלידע | ועליה
122	ועליו | בניכם | הגלעדי | ויעלו | סבני | הדבקהו | ופול
123	לצבא | מלחמה | החסים
124	ויקח | עמדי | במלבן | יקחו | וחנני
125	סללה | במלחמה | הימיני | החזקה | ענה | אדניכם | המועד | להודיע | כהנים | המסך
126	אלמנה | ויפל | באזנינו | לעבדך | עון | מעיו | כמוני | עבדים | וינס | למיום | נכון | ומדוע | מעבדי | ולמן
127	בענה | ויפלא | וחזקו | לאפיו
128	המלחמה | נלחם | חלץ | יחנני | מגפה
129	יטעם | ויקחה
130	פן | קל | הכהנים | נודע | עני | צם | עליך | ויעמד | ויקחו | מלכם | מפי | לימים | ימינך | ממים | נסך | יען | עמך
131	העון | מצא | ויחזק | יחזקו | אמץ | גבעון
132	ובחיקו | בעין | אמצא | במלכם | בפלך | וחזקהו | ומכסו | ועבדים | ויפלו | וינסו | וסחבנו
133	נגף | מעוזי | ובענה | בגבעון | המגפה
134	ויחלף | מצד | ונכחים | פליטה | מפזז | לנחמו | הפלטי
135	מהמלך | לעלה | מעכה | מלטנו | הציל | נמלטו | ממנה | ויקחהו | עמיהוד | להמין
136	ויען | קלו | ולמיכל | צום | ממנו | ויעמדו | מפיו | עודנו | קול | עינו | והחזיק | גבעונה
137	מצבה | ויחזקו | הנבלים | מצאו | וצמא | אמצו
138	חלק | מנחלי | לקח | ויעבדום | בעוני | ומצב | בעינו | לעגלה | בקול
139	אלחנן | כמעט | ולציבא | ונפג | למנוחה | נגפו
140	מכף | קם | וצמד | סף | המעכה | הממלכה | ובנבלים | בחיקך | המסלה | פני | לעם | ממני | מעל | וצלחו | עדינו
141	אסף | ובנגעי | מלאכים | אפס | ויענה | ומעכה | במצדה | והציל | נאץ | צאן
142	במלכן | קולו | בליעל | אליקא | בעיני
143	יגמלני | בקולה | ממחנה
144	ובקול | לקחו | עדלם
145	הקם | קמה | אדקם | המלכים
146	ומכף | ופני | קולי | קום | ועיני | המלאכים | פניו | קמו | יעבדני | האסף | ולעם | וקלי | לנוס | עולם | ויצם | עיניו | האפס | ויפן | ולהפכה | הצאן
147	הצבים | ונאמן | אנועך | במצודה | אמנון | וצאן | מוציא | במעלה | הבליעל
148	פסח | לקחי | מחמס | מחנים | ובליעל | החלקה | יצמח | חצים | ובעיני | בעיניו
149	וינגף
150	המצודה | מעלי | המעלה | עמם | כעמך | לעמי | במחנים | קמי | מעם
151	ויצילה | אניעך | אליעם | עמיאל | יאסף
152	קומו | המוציא | אקומה | ואספה | מבעלי | בנימן | ויצמו
153	פגע | מחנימה | נגעל | למלחמה
154	ופסח | וקמח | ויחלק
155	עליהם | וינגפו | להפיל | קנה | נעלה
156	קומי | מימינו | עוף | ויסף | יקמו | ויכלכלם | ונעל | יוסף | קנו | לעבדים | יספו | מבלעדי | ויקם | צוני | וספדו | מעליו | ציון | אקנה
157	יאספו | זקן | מוצאך | ויקהלו | ויקלהו | ויאסף
158	ואקומה | עלבון | בנוסם | יצמיח | חמסים
159	בזקן | קטן
160	יסיף | עמים | צידון | קלל | כסף | אליפלט | עץ | פלטיאל | נפל | למפי | ממעי | נקי | ענם | כנפי
161	ועליהם | אלפים
162	ויספו | ויקמו | בנימין | בכסף | ויאספה | האמינון | בעיניך | ויוסף | יקומו | וינצו
163	ויאספו | ומוציאי
164	עמדים | קטנה | חצינו | ויפסח
165	נפלה | להציל | עצה | היעף | הכסף
166	קינו | ונפל | עמון | ועץ | נפלו | ואליפלט | עלינו | ופניך | ויקן | ועיניך | ויעף | ועיף | ננוס | יוסיף | עמנו | יסיפו | ויספדו
167	זקני
168	בקללו
169	צעדה
170	צעדו | עליכם | יעץ | סלעי | העצה | מציל | עצי | לעיני | מעמך | עמכם | הקינה | לפני | יקלל
171	ומחזיק
172	ועליון | ומנוסי | עקב
174	הממלטים | ויחנק | צעדי | עדנים
175	העמני | ומפלטי
176	מעוני | ונעים | לפניו | לעיניו | ויפיע | קולם | יועץ | וססים | ועצי | ויקלל | ואצעדה | לעולם
177	לאמנון
178	יקחני | חפץ
179	אחינעם
180	הגבענים | ממעיך | מפני | הצפה | כנפל
181	נמצא
182	יעקב | לבנימן | הזעק
183	הלנצח | ולאמנון
184	יעמדני
185	ואמחצם
186	כנפול | מקום | מפניו | והגבענים | עיננו
187	בעיניהם | מצאנו
188	מנחמים | ממחנים | במקום | וזעקה
190	פסים | למען | מקים | מעלים | לעיניך | נכלמים | לפניך
191	להקימו | ולהקים | המקום | הצילנו | אפקי
192	נצבים | מבנימן | ויפצו | בצלע | בפעם
193	ויזעק
194	ויבקעו | בקולנו | במקומו
195	הנכלמים | הקמים | הפסים
196	ומקמי | ופקדו
197	נאספו | זקנם | ולאלפים | הבצק
198	יחלצני
199	צדקה
200	מעילים | צדוק | מפניך | קיץ | ויפקד | יצילני
202	בעיניכם | רב
203	הפסחים | ברא | באר | גר
204	גרא | קדמני | רד | צדיק | ואקבצה
205	לגבענים | גרב | וצדקה
206	ויסקל | ראה | דבר | ויפקדו | ומקלל | ויכניעם | וצדוק
207	אראה | אור | ראו | בהר | רבה
208	ורב | הרג | בדבר | הבאר | ויקבץ
209	והפסחים | אחר | לאחינעם | ברבה
210	ההר | מעמכם | הגבר | הרה | בחר | גזר | ברח | חרב | עיפים | עצמי | רחב
211	והכנעני | גברו | גבור | הדבר | והקיץ
212	הרבה | אדברה | ודבר | ויצקו | ריב | יקומון | וראה | בעמק | דברו | נעצב | בחרב
213	ולזעק | חרה
214	קדקדו | בחדר | ואברה | יקדמני | ירד | צעדים | רוח | הרגו | לפקד
215	החרב | לפניהם | הרי | אחור
216	וחרב | למקום | רחוב | צלמון | בחור | דברי | ירו | ידבר | כקוץ | אבחרה | למקמו | הארי | ויקנן | יראה
217	הרואה | זקנכם | החדר | עצביהם | ויאר | וירא | חגור
218	הארבי | וירב | ואדברה
219	אחרי | אחימעץ
220	רך | יבחר | בחיר | וירד | ירגז | עצמך | צלק | מפנים
221	והנעימם | באחרי | אפפני | העצנו | ואחרו | האריה
222	הבריה | ידברו | ריבי | רכב | וירו | כבר | ורחוב | החדרה | ברך | להזעיק | אוריה | וחגרה | וחרבו | וידבר
223	וחגרו | ויראו
224	ויחר | מפקד | אחריה | ויהרג | דרך
225	בצקלג | ואחימעץ | העצני | אחריו | יזרח
226	בירחו | כדבר | וירגז | היארי | ירגזו | ויבחר | בדרך | דברך | ויברח | בחורי | וירדו | לפנינו | ואהרגהו | ארכה
227	הרכב | החרדי
228	כרוב | וברך | ורכב | ברוך
229	וארכב
230	ויוחר | מקץ | מלפניך | ימנעני | דרכו | לצדוק | פעלים
231	ואחריו
232	יברך | בכרי | אראל | לרב | ויברחו | הברכה | כברי
233	ויחגרו | רגל | וכאור
234	וברוך | דרכי | וברכו | בכורו | וייחר
235	מקצה | הכרי | ויהרגהו
236	הארכי | ויקיעם | ויפיצם | למקומך | דבריך | לדבר
237	יזכר
238	ויברך | וירכב
239	אחריך | לארח | ברזל | רגלו
240	לעצים | פעמים | ככר
241	אמר | הכירו | ארם | ברגלו
242	ודבריך | הזכיר
243	רגלי | מבאר | בארם
244	הברזל | וירכבו
245	מרה | מהר | העמלק | הככר
246	מדבר | מראה
247	וארם | ואמר | אמרו
248	במדבר | מבור | אזמר | מהבאר
249	מטר | רגליו | וירגל | ברזלי | ויברכהו | מאחר
250	מרחב | מהרה | נר | עמלקי | במגרה
251	ואדרם | ברגליו | המדבר | מהרו | יאמר
252	נבר | ומדבר | רבים | לרכב | לברך | לאוריה
253	גרים | גרן | אבנר
254	ארגים | רחמו | נדר | ומחר
255	וברזלי | גברים | ימהר | בגרן | מהרי
256	ומרי | וירם | יורם | האמרי
257	ומריא | ויאמר | ארון | הברים | יאמרו | בנהר
258	ארזים | חירם | הגרן
259	מאחרי | ואבנר | החמור
260	בחרים | הנהר | הגברים | במחיר
261	וימהר | הדברים | ומאחור | גבורים
262	דברנו | הארון | מריבי | ארונה | הנזר
263	ויאמרו | וארון | סגר | מקבצאל | רגליך
264	מדרך | ולברכו | נדרי | רחמיו | אחריהם
265	חברנה | הברחמי | מאחריו
266	ומוריד | ארניה | חברון | סור | בירדן | בחורים
267	אסור | האורנה | הארונה | מרכבה
268	בבחורים | בחברון | נחרי
269	הירדן | ורגליך
270	הסרה | נכר | נירי | מכיר | ויהרגום | רע
271	יראני | חברונה | ונברחה | המוקעים | לאמר
272	באחרונה | והראני | עבר | ברכים | רעב
274	ולרגלה | בערב | וחסר
275	הרע | רעה
276	עור | והרסה | ומכיר | יסור
277	הכרבים | מזכיר | הערב | ויראני | העבר
278	ועבר | עבור | עברו | אעברה | בערו
279	וארבע | לברזלי | בערבה
280	בעבור | נכרי | ערי | עיר | למרחב | הרעה | בעברו | ירע
281	רעהו | עירא | והרע | אפר | ורעה | מארם
282	המזכיר | בעיר | בערי | הערבה | יעבר | העברה | ביער | ואסירה
283	ועברה | והוקענום | רגלים | לאבנר | זרעו
284	רדף | ועברו
285	הרף | העיר | היער
286	ומעמלק | צמוקים | עירו | וירע
287	העביר | יעזר
288	ויעבר | רגליהם
289	הפרד | ממטר
290	העירה | הדדעזר | רעך | יערי | רץ | צר | ארדפה | פרדו | רמים | אביעזר | הרפה | ורדף
291	נאמר | ארץ | ורפה | אמרים
292	בהדדעזר | בעירי | בצר | ויסירו
293	והעביר | בארץ | העבירו | ויעזר
294	ויעברו
295	והפרד | הסירך | צרה
296	ארצה | לסור | הארץ | צור | רוץ | וארדפה | רמון
297	זרעך | ארוץ
298	ובצלצלים | חמרים
299	ויעברהו
300	ירדפו | היריעה | לרע | רמני | וירדף
301	הצור | המורים | ארמני | ערוכה | אכפר | קרא | אש
302	אקרא | ברק | ויקצצו | קבר | קרב | שב | אשא | המוראים | ארוצה | וירפו | בקר
303	והרביעי | אשב | גש | באש
304	והמרגים | ורחץ | בקבר | רדפך | חצרו | בבקר | בקרב | ויחרף | חצור
305	דשא | צריה | להסיר | לרעה | הכרמלי
306	וירדפו | אשה | יוצר | מחברון | ויערך | ויצר | בחצרו | צורי | מבחורים | וירץ
307	שבה | הבקר | ואש | השב | לעזר
308	אלעזר | קרוב | הנגרים | ובקר | קברו | שבו | ושב | וקרב | שוב | חצרי | לעבור
309	אשוב | שדה | ובאש | החמורים | אחרנים
310	קיר | יש | לבעבור | בשבו
311	ישא | האשה | בשדה | צרויה | איש
312	ויצרו | לעביר | מעבר | ודבש | ישב | ויערכו
313	בשבט | אבשי | והשב | בארצך | ושוא | לעזור | אשיב | באיש
314	וירחץ | לרדף | האחרנים | הגשו | השדה | חקור
315	יקרה | להפר | שוט
316	וחשב | ושובב | כמנור | אחבשה | האיש | אישה | ובחרצי
317	ואיש | וישא | השיב | והאשה | ויקרא | לעזיר | ושיא | להעביר | חדשה
318	ויקבר | ויקרב | ישוב | יזרעאל | וישב | ישבו | יושב | ושבי
319	ויגש | ולזרעו
320	מעיר | יחשב | ירצך | נער | להדדעזר | ושדי | להרפה | ירעם | צריך | ישי | ערים
321	אישי | שבטי | לארץ | מרעהו
322	חדשי | ישיב | בנער | שכב | כבש | יביש | עברים
323	אבישי | והשיב | וישאו | ויקראו | ארבעים | מרגלים
324	מרדף | וישבו | הגישו | ואשיבה | חושי | ויקברו | נעדר
325	וישאבו | הנער
326	כאשה | ויחבש | מעירו | ממרום | נערו
327	השכב | כבשה
328	כשוב | שובך | וישאהו | חשך | ושכב | וישבי | ישיבו | והשיאו
329	וארבעים | ואבישי | ומזרעו | ויקברהו
330	בחרפם | נערי | לרעיך
331	מארץ | העורים | אפרים | כאיש | שאל | וישטו | רפאים
332	שכבי | מבצר | הכבשה
334	עמיחור | ושובך
335	השל
336	מהארץ | נעריו | כושי | לוש | לאשה
337	שאול
338	השלג | שלח | לבשו | לשוב | וישכב | ובמנענעים | חשכי
339	אשלח
340	למרע | שם | ליש | נפרדו | מצרי | רצים | כנער | ספר
341	הכושי | ישאל | לאיש | שמא | לארצך
342	בשם | בשלי | בספר
344	שלחו | ושלח
345	לעדריאל | שמה | המצרי | הצרים
346	סופר | שום | שמו | ושם
347	ישאלו | להשיב | מהבקר | וישאל | ולאיש
348	מושב | חמש | ולבשי | שלחי | ישלח | בצנור
349	שלטי
350	שים | הצהרים | ואשלחה | לנער | ערף | ישם | שמי | ריקם | שן
351	משוה | שומה | ושמה | מאיש | שנא | לאישי | נשא | נקרא | קראים
352	בעפר | ושמו | לשכב
353	החמש | המרחק | להשיבו | חמשה
354	ומבקרו | לחושי | משחו | וישלח
355	שמטו | הערלים | הרקים | שנה | משגבי | בשמחה
356	ועפר | שנאה | וקרן | שכול | וישם
357	וישאם | שנאו | ונקרא | נשאו
358	ולשכב | מיזרעאל | משיח | נחש
359	נבאשו | אשלחך | נשוג
360	פערי | שמך | נשי | השנה | ישן | חבשים | ומשוח | כשם | שני | קדרון | וישלחו
361	לשאל | השנאה | שנאי | שבטים | כאשם | נשאי | אנשי
362	משכב | ישבים | חדשים
365	השני | וישלחהו
366	ושלל | לכושי | נשיו | ישימו | וישלך | ושני
367	ואנשי | אנשיו | וישמהו | ויאנש | לשאול | נושאי
368	משכבו | לשלח
369	נחושה | ובאנשי
370	כעפר | וימשחו | במשכבו | נערים | השליכה | ישמידו | והשגנו | פרץ | מנערי
371	למשא
372	וישלכו | וישנאה | וישימו | שבע
373	ואנשיו | אבשלם | ולשאול | והשבני | געש
374	לשלחו
375	קרעה | רצפה | עשה | שלמה | הנערים
376	עשו | ושכן | שלום | קרעו | אעשה | לשום | מושל | קרוע
377	ואשלם | שבעה | אושע | משאול
378	ושבע | בשלום
379	ואבשלם | והחמישי | אבשלום
380	משם | מספר | לשמי | קרעי | העשה | יעש | שלמי | ישלם | נשיך
381	ושלמה | למאיש | ועשה | השלום | באבשלום | והשכים | וינטשו | שנאיך | צרופה
382	במספר | וישליכו | השמאול | ישיבני | ולשום | ואעשה | משכבך
383	ושבעה
384	למרחוק
385	ואבשלום | יעשה
386	ויעש | ויפרץ | ועשי | ויקרע | וישע | וערפל | הושעה | ויעקר | ישעו
387	ולשנא
388	וישבע | שלחן
389	להשמיד | שפט | לשטן
390	משלך | שמים | מנעריך | שמן | כפרץ | ישעי
391	שמאלך | ויעשה | הושיע | ושממה
392	וישלמו | ויעשו | ויושע | בשמן
394	למשיחו | וישלחם
395	שפטו | שמנה | השמים
396	לשוני | ולשמך
397	השביעי | השבץ
398	שלחני | חמשים | השפחה
400	נשים | ישעך | שנים | קציר | קרסלי
401	משנאי | ואשמידם | אנשים | נשאים | שמונה | את
402	בקש | בת
403	אבקש | לאבשלם | תבא
404	שפטיה | משחנו | וחמשים
405	השק | קשה | בגת | וכאבשלום | לעשה | שניהם
406	לשלום | אתה | ומשלל | עשהאל | ושנים | האנשים | ומצרע | ונשים
407	ואת | אתו | ומשנהו
408	שלחנך | זאת | באתה | ובת | לבושכן
409	ותבא | ובאת | אחת | לאבשלום | תבוא | שפטך
410	שפל | שלף | קיש | ימשני | ישמני | שמע
411	ארקעם | אשמע | עמשא | באחת | אתי | האתה | אודת
412	ואתה | והאנשים | הגדת | ועשהאל | תאוה | ולשלום | אותה | בית
413	באתי | ותגד | הזאת | פלגש | ואתו
414	התבוא | והבאת | וזאת | בבית
415	הררי | ולאבשלום | ותבוא | ותבז | מהנערים | ונשמידה | שמעה | השמע | אחות | תהי | אחתו
416	וישפך | שמוע | וישק | ושמע | האררי | שמעו | ויהושפט | ויקש
417	ועמשא | ביתה | תגיד | הבית | טובת
418	ביתו | הגתי | חית | ובמשכן | ובית | ויבקש
419	הקדיש | לפשט | בזית | אחתי
420	ידות | פרצים | ממצרים | עשן | היתה | ובבית | תהיה | שמעי | משעי | בביתו | קרעים | משיע | והבאתו | ההררי | ישמע
421	תהיו | אתך | לישועה | ולהשמיל | חגית | היות | להושיע | והית | ותחז | ותהי
422	שבעים | נשבע | ביתי | וישפכו | הביתה | כבת
423	החתי | ואלישוע | ומשמאלו | פלגשי | בהיות | פילגש | וביתה | תגידו
424	וחית | וביתו | ויבקשו | עדשים | חיות
425	אחותי | היית | נעשה
426	והיתה | והשמעה | ושמעי | תוך | ותטהו | שפמו | ושלמים | ויקרעם | ישמעו | וישמע
427	תכבה
428	בתוך | ותבך | אהבתך | ויתאוה | חטאתי | נשבעו | כזאת | לשלחני
429	משפט
430	נפש | וישחקו | הנעשה | שקל | ועדשים | הייתה
431	והשלמים | הכות | והיית
432	ביתך | בשמעך | תבל | בנפש | לבקש | וישמעו
433	כתובה | אבתיך
434	וכזאת
435	משפטו | הכית | ומשפט
436	ונפש | ושקל
437	גדלת | המלבשכם | ולאנשים
438	חטאתך | המשפחה | חלת | ויכתב | בנפשו
439	שפטים | הדלת
440	מת | לבבות | לשמע | תם | ותלד | נפשי | שמנים | ותלבב
441	והייתי | אתם | לעמשא | מאת | הכיתו | אמת
442	מבקש | לבית | תכחדי | בנפשי
443	גלית | מגת | בתולה | ותגדל | פלגשיך | מתג
444	דמשק
445	ויפגשום | הלבבות | בתחלה | המת | משפטיו
446	ומת | תלוי | לשמוע | מתו | וינפש | מות
447	ואמת | אותם | ולעמשא | מאות | אמתו
448	מזאת | לביתו | מאהבת | ולבית | חמת | גליתה | התאבלי
449	והתחל | ויתאבל
450	לכת | נשמדנו | נפשך | קשים | שקים | מתי | מקשי | תלך | כשמעך
451	גחלתי | מותה | אתן | להיות | המתו | התמו | תאכל | והכיתי
452	אמהות | ויתלו | מבית
454	ויתחל | תמיד
455	מטתו | והכחתיו | הלכת | המית | ואשחקם | תנה
456	תנו | וימת | ונשק | מותי | ותכל | ימות | ימתו | ותלך | יומת
457	ותאכל | תבנה | האמהות | אתנו | ואלישמע
458	שחקים | לבכות | במותי | בנות | הגתים | בלכתו | גתימה
459	למשפט | להחיות
460	משען | יתן | תני
461	אמתך | להכות | מאתך | המיתו | אתכם
462	ואתנה | לביתך | וימתו
463	פלגשים | זולתך
464	ובנות | כהגלות | לכדתי | ונחת
465	יתגנב | הייתם
466	שמענו | ויתן
467	מאותך | ואכלתי | וימתהו | השעלבני | כאילות
468	וימותו | חנית
469	בזתני
470	נשען | עקש | נתך | עת | ישקני | משקל
471	ויתגנב | והלכתי | ונשמעה | מהכות | הכמות | ויתהלך
472	הזיתים | מביתך | לבלתי
473	החנית
474	חניתו
475	גבעת | עתה | בחכמתה
476	למות | תמול | תלום | ומשקל | ככלתו | עורר | ויסת | בחניתו
477	מהכותו | בגבעת | למאות | תלאום | אתמול | וימיתהו
478	הביאתני | במותיך | עבות
480	תדעו | תלן | מכרכר | שקלים | לנשק | ללכת | תעי | תלמי
481	ועתה | ומשקלה
482	ועבדת | ומלתו
484	ידעת
485	להמית
