Gmatria	Word
101	יצא | אפך | אמין | להוין | מיכאל | המון | מלכיא | מנגח | ודניאל | מאני | ומנה | עלא
102	צבי | מבני | ומלכו | יבהלנה | בימים | בעל | מבין | לחסד | אלהינו
103	יצבא | סלחה | הכוכבים
104	למגלא | חלינו | וזמנא
105	והילדים | הימים | עלה | הודעך | הכלים | הימן | העל
106	עבדיך | המלוכה | ומני | לכון | חבלוני | ההמון | וימן | האכלים | ועל | עלאה
107	ויצא | ועלא | יצבה | יוצא | אנון | הצבי
108	ומבין | ובימים | יבהלונה | ודחלין
109	ומנחה | ומזון | נדנה | הדמין | מדינה
110	אנחנא | נס | מנך | עם | עלי | דקו | ימלל
111	אלף | מגיחן | כלהון | העלו | אנס | במאזניא | עליא | אנין | ועלה
112	ונאכלה | אלפא | בנס | יציב | אלהכון
113	יציבא | בכלהון | ולגדלם | להלחם
114	וזמניא | אנחנה | המדינה | עמד | מדע | וחצי
115	עליה | כדניאל | עמה | הימין | כהלין | אנחנו | הדקו | חזק | הנני | כלהין
116	מכון | ימינו | עמו | ומיין | ועם | יומין | עליו
117	להבינך | זעם | נסגד
118	פלח | חללים | ויציב | וללבן | ככוכבים | הנביאים | לחכימי | ומביני
119	חסנא | ויציבא | זבנין | קיט | העמד | מעט | ופלג | טעם
120	עומד | חזקה | למלך | להודעה | עלך | יפל | עמי | טעמא | ועמד | יכלין | פם
121	במעט | למלכא | בטעם | עלוהי | וחזק | אצל
122	בפם | מעזה | ואפלה | הזעם
123	בניהון | חנניה | מלחמה | כגילכם | וזעם | מעזו | מגיע | נגע
124	לידעי | יעמד | עדן | עמדי | מהעדה | סגניא | לצד
125	במעוז | במלחמה | לדניאל | עדנא | ענה | וטעם
126	ענו | עון | ופם | למלכו | ולמן | לעבדך
127	סגדין | בעדנא | בפמה | ביניהן | לאלההון | לעבדוהי
128	והמונכא | פליגה | חסני | נגעה | המעוז
129	נוגע | החסנו
130	קל | מלין | עליך | ועדן | ויעמד | למימי | יעמדו | ממלך | לימים | מכלם | עמך
131	מצא | ויחזק | סוללה | ואנדע | ולדניאל | והפיל | יחזקו | מעוהי | למאני
132	והמניכא | קבל | בקל | בעין | העזים
133	ליצבא | ביניהון | בעינא | הצלח | יסגדון | באפים
134	עמדך | מצד | ונלחם | יחונני | דלק
135	והעמיד | וביומיהון | עדניא
136	ומלין | ויעמדו | לעבדיך | ממנו | ועמך | קול | והחזיק
137	מעבדוהי
138	חכימין | זאעין | חלמין | בצום | ולמאניא | יבעון | בקלו | בקול
139	קטל
140	פס | להעלה | מלכים | עלם | כען | ממלל | פני | לעם | עיני
141	עלמא | פסא | אפדנו | קאם | ימצא | אהודענה
142	ולעלאה | וקול | וניחחין | וממנו | חדקל
143	חלקה | גפין | למבעא
144	ידעין | קדם | לעמד
145	מנהן | מהימן | יהעדון | ממללה | המלכים
146	פניו | עיניו | וכען | מעלו | עולם | וכעמדו | ופני | וקם
147	זיעין | סופא | ולעליא
148	חסף | יחלק | ועוינו
149	וגפין | מדקה | חספא | קטיל | והצליח | ובאפס | מהדק | קדמה
150	מעלי | למועד | ציים | בחסף | קים | מודיעך | וללמדם | כנף | מלכין | כעין
151	נקא | עלמיא | העולם | ומהימן | יהודעון | מנהון | מאכלכם
152	אנפוהי | ופניו | קאמיא | בקלך | ועיניו | בעילם
153	למלחמה | ואספו | ואקום
154	כלפידי | והצליחה | קדמי
155	מנהין | קדמיא | עליהם | וחספא | נהפך | מהלכין | הנעל | ומדקה | קימה | הקים
156	קומי | יקום | עוף | ויסף | כקול | מלכינו | ויקם | אקימה | וקים
157	זמנין | נזק | יבהלנני | ומנהון
158	יחניף
159	להעמיד | ולמעוז | קדמיה | ולחנניה
160	יקים | הקימה | לעמך | קלל | צלם | פניך | כסף | כעיני | עיניך | עלין | נפל | להצלה
161	נהפכו | והקים | צלמא | עממיא | אלפים | כספא | ומנהין
162	ביעף | ועוף | לקבל | במכמני
163	וזמנין | למעוזי
164	לפליטה | עמדים | קדמך
165	נפלה | יהקים | העלני | עפיה | קדמוהי | לנסכה
166	ומפיל | ונפל | עמון | ומצל | דבקין | נפלו | עלינו | ומחזקה | וצלם | וינסם
167	וכספא | מעזים | ומצלא
168	ובכסף | לחכימין | וידחלנני | ולקבל
170	מציל | מועדים | לפני | ומנדע
171	והסק | אלפין | ועפיה | וקדמוהי | והכסף | הסקו | ומנדעא | ונפלה
172	עציב | ונפלו
173	וכמצביה | סגנין
174	מנדעי | לקטלה | קדמיך
176	לפניו | לסוף | לעולם
177	זעק
178	פלחין
179	יעמדנה
180	ענין | ענני | פנים | ממעל | ומנדעי
181	נמצא | יהויקים | יצטבע | לעלמיא
182	לקבלך | במעלם
184	עדנין | יפלחון | יחלפון
185	הפנים | לקימה | נסכיהם | מהודעין | יטעמון
186	למלכינו | פקו | הנמצא
187	וימצאם
188	פקח
190	להנעלה | יטעמונה | למען | עללין | ועדנין | ויחסנון | לצלם | עינין | עלמים | מעף | לפניך | קץ | ינדעון
191	ויחזקני | לצלמא
193	פקחה
194	צדק
195	למחזיק
196	סלקו | ועינין | קצו | ולצלם
200	ויעמידני | פניכם
201	ומהקים | בצדקה
202	רב | וקצו
203	ברא | רבא
204	ובצוק | הצדקה | דר | ויקבלון | צדיק
205	יהודענני | גבר | הר
206	יקמון | דבר | ועצם
207	ראו | רז | זעפים | וקאמין | ברה | רבה
208	ורב | בדבר | וארא | רזא
209	הדר
210	למענך | מפילים | ודר
211	דורא | ירא | גבור | הדבר
212	רבי | והאר | וראה | ועצום | יקומון | ברגז | דברו | בחרב | רזה
213	וארו | אצבען | ואראה
214	ורבו | גירא | רוח | חור
215	אדרי | גברי | דארי | קדמיהון | רוחא
216	היאר | גבריא | רחוב | יקיצו | ידבר | מלפניו | וקימין | יראה
217	וסופניה | ירבה | ורוה | חרדה
218	ובדרו | רזיא | ואדברה
219	אחרי | הדרי
220	נפץ | ובדברו | רוחו | והדרה | נפלין | גדבריא | לקץ
221	וסיפניה | ודארי | הדברי | ענפוהי
222	הדבריא | ידברו | הבירה | כבר | ברך | מעוננו | במצעדיו | וידבר | וגבריא | דבריו
223	טריד | מחצפה | ויראו
224	רוחי | דירי | וריח | ברכב
225	יבזור | ואחרי | ורוחה
226	ולקץ | והגביר | עליונין | לפנינו | ארכה
227	והדברי | וגזריא
228	וידברו | יזהרו | מהחצפה
229	ובריאי | ובענפוהי
230	ודירי | לעלמין | עלעין | נפק
231	הצפון | חברוהי
232	וכעצמו | ברכי | וארכה | כזהר | לבר | בריך | ויברחו
235	הכיר | להר | נפקה | הנפק
236	כאריה | נפקו | ונפק | דבריך | לדבר
237	אריוך | וחברוהי | וצפונה
238	בדבריך
240	יכיר | ברגלה | וכרוזא | רם | סלקן
241	אמר | הנפקו | מרא
242	ברם
243	ברכוהי
244	והכרזו | רגליא
245	לטור
246	רמו | ורם | לגבריא | לפלמוני | מדבר | מראה | גבריאל
247	ומרא | ואמר | אמרו
248	זמרא | במראה
249	חמרא
250	ונצדק | להנסקה | מרי | ברגליה | קצין
251	רומה | סומפניה | הורם | המדבר | המראה | מראי | יאמר
252	רבים | ורמו | ומראה | ואמרה
254	ברבים | רגלוהי | רבבן
255	נהר | הרים | ומהדר | מדורה
256	מטורא | נור | רמיו | עצומים | ירום | וירם | נראה
257	ויאמר | ורומה | חרטם | הרבים | נורא | וסומפניה
258	בדברים | ורבים | רבון
259	אחרים | אחרן
260	ומצדיקי | המזרח | הנהר | במחיר
261	ארגונא | הנראה | חגרים | הדברים | אסר
262	אסרא | מצבעין | מברך | להדברוהי | ורמיו
264	מדרך
265	גברין | ירמיה | ואחרן | מריטו | דארין
266	כמראה | באחרנה | מבחריו
267	לאריוך | רזין
268	והנורא | חרטמיא | ונהורא | ואסרא
269	אחרין | וסגר
270	גזרין | נכר | ידרון | ידורן
271	הוסר | נהירו
272	ארעא | ערב | ומצפון | וסור | ונהירא
273	טרדין | ארבע
274	בארעא | דירין
275	ובאסור | רעה
276	כדברים | וקצף
277	הערב | עזר | ונהירו
278	ועבר | ירחין | רחמיך | ארבעה | עברו | חסיר | ויסבר
279	בזרע | וארבע
280	הרעה | עיר | ובארעא | אחריהון
281	כרסא
282	לרבים
283	עוזר | לגרלך
284	וארבעה
285	ערדיא | מרמה
286	ויער
287	ומאמר | והסירו | ואפר
288	הזרוע | פחר | רביעאה
289	לאחרן | וזרעו
290	נפקין | סרכי | וכאחרנה | מרים | יעיר
291	נאמר | והעיר | לדראון | ארץ | סרכיא
292	וקצצו | זעירה
293	יעזרו | בארץ | רביעיא | רגלין
294	נרדם
295	כרסיה | ממזרח | ולאחרים | צרה
296	מראיהם | כעור | הארץ | ארצה
297	ארצו | אוצר | וארץ | רביעיה
298	ועזריה
299	ולהחרים
300	מרדנו | עירך
301	רמינא | ולגברין | אש | ודרעוהי | קרא | אמרין
302	אקרא | צוארה | ברק | קרב | אשא | בקר
303	והרביעי | לארבע | הרחמים | באש | חרצה
305	מדרהון
306	וירץ | ויצר | ומרדנו
307	ואמרין | מראינו
308	קרבו | ואשא | ושב
309	אשוב
310	כנמר | צירי | וחרוץ | וטפריה
311	למאמר | איש | למרמא
312	החרטמים | ישב | מערב
313	והבקר
314	בשבי | שגיא | גרמיהון | ורחמין | ישגא
315	יקרה | שביבא
316	האיש | ויקר | וטפרוהי | שוי
317	חרטמין | פרזל | צוארך | ויקרא | מזרע | המערב
318	קריבו | וישב | פרזלא | ישוב
320	לערך | יחשב
321	ויקרה
322	שויו | מעביר | ישיב | ושבחו | והאיש
323	לחרפה | שבכא | ומזרע
324	מרעיד
325	וקטרי | יקירה | ושיזב
326	יחשבו
327	וירמסהו | לארצו
328	ולעזריה | הקרבוהי
329	ישיזב | שיזיב
330	לעריך | כעמר | כשדאה
331	שאל | מארץ | לקרא
332	הזרעים | ומרומם
333	וזרעים
334	ולרחמים | ישטטו
335	כשדאי | כשדיא | שלה
336	שלו | כרסון | ולכפר
337	לחרטמים | בחשוכא
338	לבוש | שלח | לשוב | כפרזלא
339	שלט
340	עירין | למרע | שם | מעירך | מרמס | סרכין | וכשדי | פרס | ספר
341	לאיש
342	ילבש | לחדש | בספר
343	לבושה | בשלוה
344	וחשל | וכפרזלא
345	שלטו | והשכחו | הספר | שמה | משה | רפסה
346	סריסיו | ופרס | רעיוני | שמו | וליקר | פרסאה
347	להשיב
348	גשמה | שליח
349	ובשלוה | שליט | ישלט
350	משבח | שים | עפר | קרן | שליטא
351	ורעינהי | נשא | נקרא | פרסיא | קרנא | אנש | שמיא
352	אנשא | ורעיוני
353	בשמיא | בקרנא | נחרצה
354	וישלח
355	והשלטה | ושליט | שנה | הקרן
356	שנו | שכלו | ומשבח | וישם | רעיונך
357	ונשא | וקרנא | הקרבים | ואנש
358	אנושא | משיח | נחש
359	וחמשה | נוגש | ונחרצה | נחשא | והלבישו | משיזב
360	שמך | כשם
361	והשכל | והקרן | ישנא | והשלך | קרניא
362	בשמך
363	בקרניא
364	שגיאן | ונחש | וליושבי
365	לכשדאי | לכשדיא | המלצר | בסרבליהון | שניה
366	ושלל | יכשלו | קרניו | שניו | יקרון | כרצנו
367	ינשאו | לעזרני | משכבה | וקרניא
368	להשכחה
369	קטרין | והרחקים | וסרבליהון
370	מישך | לפרס | עקר | והשלטך | משל
371	שנוהי | למקרא | כאנש
372	למבצרי | משכבי | כרצונו
373	עשבא | וכמקרבה
374	בעשב | שביבין | כשדים
375	עשה | וקטרין
376	עשו | וכשים | חשחין | ורענן | שלום | ומשל
377	שבעה | זרענים
378	שבוע
379	הכשדים | ועשבא
380	חשיבין | צפיר | שמם | מצרים | צפרי | מנצר | מספר | מרעע | פרק
381	מישאל | לשמיא | ועשה
382	ואעשה | מבצרים | משכבך | ועשו
383	השבוע | ושמאלו | ושבעה | נהשכח
384	ולמשח | להשמדה
385	הסריסים | כשדאין | יעשה | הרקיע | השמם
386	ויעש | ולשן | וצפיר | והשלמה
387	וצפריא | וישליכהו | ואשף
388	השכחנה | והשבעה | וישבע | שלחן
389	להשמיד | שלטן
390	פריצי
391	בשטף | והצפיר
392	ויצרפו | בספרים | אשפיא | ולשון
394	השטף | שלטנה
395	ושטף | ושלטן | השמים | כשעה
396	כמשלו | מהשנא | ושלטנא
397	ולשניא
399	ישיזבנך | שלטני
400	נשים | שלטניא | קרנים | להשניה | שנים | ושלטנה
401	אנשים | ולהשכיל | ונשמה | לשנאך | את
402	בקש
403	ובהכשלם
404	קדש | דת | גשמהון
405	משניה | הקרנים | השנים | ישטוף | ישטפו | הנשים | דתא
406	לצרוף | אתה | בדת | ונכשל | בגשמהון | ושנים | ופרסין | ושק | וספרין
407	ואת
408	בדתאא | שבקו | ובת
409	אחת | קשט | ולבשיהון | תבוא
410	ולכשדים | ממשל | וקדש | קודש | מישני | ודת | קדוש | שמע | שנין
411	קרצוהי | והקרנים | ודתא | הות | ושניהם | לשנאיך | תוה
412	ואתה | והאנשים | ונכשלו | יתב | אתיא | בית | תהוא
413	באתי | הזאת | ואתו
414	ואבקשה | גשמיהון | האחת
415	טות | והקדש | ושלטנך | ואבות | מצעירה | שמעה | להשכילך
416	וישפך | שמוע | ומשכילי | ושנין | תהוה | וקרנין | גבהות | ושמע | ושפל | נבכדנצר | ישנון
417	ולמישאל | ביתה | ואשמע | יהבת | תהובד | התיב
418	יתוב | אבהתי | חטאת | ויבקש
419	ובאתי | אבתיו
420	ידות | וישקד | והאחת | משמם | תהיה | וקדיש | ישמע
421	שקוהי | הוית | חזות | איתי
422	נבוכדנצר | אתוהי | שבעים | כתב | ואשמעה | לאשפיא | ואתודה | הקשיבה
423	כתבא | נבוכדנאצר | וביתה
424	קדישי | חטאות | בכתב | קדשך | כדת | וחטאת | בביתי | חיות
425	חזית | היתי | יהשפל | חיותא
426	והיתה | אדרגזריא | מעשיו | משומם | וישמע
427	ונשיהון | כתבה | השבעים | יתיהב | יהיבת
428	כתוב | ונבוכדנצר | חטאתי | ושבעים | חידות
429	וכתבא
430	ישכנן | חזיתה
431	ואחוית | היתיו | וגויתו | והמשילם
432	איתוהי | לבקש | וחזותה
433	כתובה | ויהיבת
435	הייתי
436	האשפים | האיתך
437	והיתיו
438	ולברר
440	למכנש | גלותא
441	אתם | אשפין | אמת
442	לבית | בלתי
443	ותגדל
444	יתגאל
445	בתחלה | אדמת
446	האיתיך | וכשמעי | לנבכדנצר | שלמכון
447	ואמת | מאות | לביתה | יתגדל
448	ובמשמני | מחת
449	המקדש | בהתבהלה | מטת
450	כצפרין | כתל | מקדשו | מתי | להשפלה | בחמת | שלטנהון
451	אדמתו | אנת | שפטונו | והמשכלים
452	חמדת | לנבוכדנצר | בפשע
453	ויתגדל | כתלג
454	וחתם | נדת | לקדישי | תנד | רברבן | קדשים | ומחת
455	שפטינו | המשכילים | ישיזבנכון | הפשע | לחיותא | ובהתבהלה | ומטת
456	אנתה | ומשכילים | תכול | תוכל
457	ותאכל | הדחתם | ואנת | אתון
458	חמדות | נחת
459	פסנטרין | התמיד | וחתמה
460	יכלת | משפיל | ולקדישי | פטשיהון | להיתיה | יתן
461	קרציהון | אכלתי | אתין | והפשע | ומתודה | מהיות
462	בכתם | ואתנה | ותמהיא | ואנתה | איתנא
463	באמתך | הנחת
464	מקדשך | ואתונא | חמודות | רברבין
465	כהתם
466	וחיבתם | ובחמדות | ויתן | שמענו | נשמעו | תיכול
467	בניתה | ולאשפים
468	לאשפנז | חכמת
469	תהחון | תטלל | חכמתא | אבתינו
470	שמעין | נהיתה | כדמות | ורברבני | עת | ותנוח | פטישיהון | מלת | כתים
471	יתנגח | למתא | מלתא | יתהון | מלאת
472	למשבק | ותמהוהי | ויתנו | לבלתי | איתינא | בינתי
473	מתאבל
474	קדישין | דעת | וחמתך | עדת
475	ובאניות | תעדא | עתה | רברבנוהי | ואבתינו | העת
476	והרהרין | עבדת | ומלת
477	יתזין | מתבהל | ומלתא
478	ובעת | נחתך | וכתבן
479	הדעת
480	דתכון | פת | ללכת | ורברבנך | ותדע
481	ולהתם | ועתה | חזיתון | ורברבנוהי
482	וככלות
483	בעותה
484	חלמות | ולחתם | ידעת
485	נהייתי | התמלי | פתבג
486	יתעבד | עבידת
487	עבידתא | לאתון | בפתבג
488	לאתונא | כחכמת | חלמתי
489	הידעת | ויתיהבון | נטלת
490	ורברבניך | סכתי | כעת | וחלמות
491	מלכתא | מאתים | מלאכת
492	חמדתם
494	ובתיכון | ולבנות | חלמתיו
495	ואפתח | פתיה
496	שקוץ | מלכות | אתיעטו
497	איתיכון | ונבזביתך | מלכותא
498	מנחת | במלכות
499	במלכותא | ולחנתה
500	נתן | סתם | עלת | לעת | נקשן | מנית | שר
501	שאר | השקוץ | ופחותא | מלכותה | אשר | שרא | ראש
502	צבית | בשר | מלכותו | הוצאת
503	בשרא | ומלכותא
504	לדעת | ותחץ | ובמלכות | מדינת | תדק | פתיחו | ויתלבנו | וחתמים
505	ונטילת | הפשעים | השר | לרברבנוהי | וממשפטיך | ולאבתינו | מדינתא
506	מלכיות | כפתו | ונתן | מלכותי | ראשה | נתנו | במדינת | ושר
507	למלאות | ואשר | ומלכותה | אנתון | ושאר
508	בראשה | ושארא | ובשר | לחנכת
510	ינתן
511	ראשי | ותמהין | אשרי | יצאתי
512	ישבר | ונתנו | וכפות | ועויתך | ומתניו
513	ונבנתה
514	הרגשו | ולחנתך | תעמד | ונחליתי
515	תפלה | יקדתא | תנינה | והדקת | והסלחות | מעתה | תכלינה | יתננה
516	מלכותך | שריו | ותפל | ומעת
517	בעליתה | ואימתני | בתפלה
518	במלכותך | וישבר
520	דריוש | מפת | ותעמד | ענת
521	כאשר | ראשך
522	בעתים | הפלאות
523	תסגדון | פתגם
524	שדרך | תנדע | וישברו | פתגמא | עמדתי
525	פתבגם | העתים
526	ולמכשפים | למלכות | כורש | ודריוש
527	וכאשר
528	תצלח | ובעתים | ברכוש
529	ותסגדון | ישברוהו | תהחונני
530	תחנוניו | עללת | תקל
532	ורכוש | נבעתי
534	וברכוש
535	לכפתה
536	מלכותם | הודעתנא
537	ונאלמתי
540	שמר | ספת | סביבתינו | ובעונות | משר | מתנן | רשם
541	ישראל
543	נצבתא
544	עתידין | תחנוניך | ליקדת | קדמת
545	ולשטר | הקמת | הודעתני
546	ומתנן | שקוצים | תקום | בחלקות
547	וכחזקתו | ומשרא
548	פתיחן
549	קטילת
550	תקים | סתמים | נשר | שרים | רשים | לדריוש
551	הוספת | נשאר | הרשום
552	מצותיו | ואתפללה
554	ומתחנן | לשדרך
555	השרים | קדמיתא | הקימת | מתחזק
556	לכורש | נשארה | ותסיף
557	נשברה
558	הזמנתון
560	שרכם | שרין
561	ותעלנה | ראשין
562	ראשהון | הזדמנתון | הראשון
565	ותדקנה
566	תפלון | וישרים | שרינו | להצלותה
567	נפלאות
569	ואצבעת
570	ואצבעתא | ותחנונים | עשר
571	למשרא
573	ונפלאות
574	בבקעת
575	ותעמדנה | שערה | להודעתני | חזקתני | עשרה
576	ושער | כראשנה
578	בעשרו
579	להתקטלה
580	תחנונינו | פשר | שפר | עתיק
581	פשרא
582	בתקף
584	בעזקתה
585	ובעזקת | השעיר | פשרה
586	להקמותה | ועתיק | ולשמרי | ופשר | ירושלם | ומתפלל | ותקף
587	ופשרא | ותקפא
588	מתנצח | בירושלם | תקבלון
590	יעשיר | שפיר | ישפר | סלקת | קצת
591	ופשרה
595	תהודענני | תקיפה
596	ותניעני | ממצותך | ותפעם | לשרינו
597	והרשיעו | ותקיפא
600	מכפתין | מישרים
601	תהודעונני | אתר
602	רבת
603	רבתא | באתר
606	תראה | הראשנים | דברת
607	אתרו
608	רבות
609	רבאות | תאחר | רבותא | הדרת
610	יתר | תדור | תרי
611	ראית | תירא
612	ברית | רבית | בגזרת
613	בראתי | ותרבה
614	ורבות | צדקתך
615	חברתה | והדרת | ורבותא
616	וגזרת
617	דתבריא | בתדירא | הברית | תבירה
618	וגבורתא | אריותא | יתגרה
619	יתגרו | אחרית
620	שנער | רוחות | יתיר | עשרים | לקצת | מפשר | וארחתה | רשעים
621	ולתקפה | יתירא | ראיתי | עמיקתא | באחרית
622	ברכת
623	בלשאצר | בלאשצר
624	ויתגרה
625	יתירה | ויתגרו
626	יתחברו | רשענו | ולקצת
627	וראיתי | ובאחרית
628	ובתרך
629	ארחתך
630	יכרת | נפקת | כנשרין | שלש
631	הרשענו
632	בלטשאצר
633	התחרך | וראיתיו
634	ורבותך | וארכבתה
635	שלשה
636	ושלש | ועשרין | ומרשיעי | ומקצת | שלוש
637	והרשענו
638	ובפרשים
639	מתקטלין
640	פשרין
641	אמרת | וירכתה | שמשא
646	לחרבות
647	ואמרת
650	תקיפין | למפשר | ששים
651	ארמית | יתרמא
653	לבלאשצר
654	אחשדרפניא
655	לאחריתו
658	בשושן
659	נטרת
660	ואחשדרפניא | צדקתינו
666	ולמקצת
672	בתרע
676	ומקצתם | ותרע | בחלקלקות
680	שלשים
684	לאחשדרפניא
686	כתורין
689	וזרעות
693	רביעיתא
694	חרפתו
695	ומרגלתיו
699	בארצות | וזרעתיו
700	לתרע | שת
702	ויתרומם | בשת | הארצות | קרבת
704	נרדמתי
705	שתה
708	תשוב
709	התרחצו
710	שתי | שבחת
711	לארעית | ישמשונה
712	מתערב
713	יבשתא | ארבעתם
717	אשתיו
719	וכרבלתהון
720	יתקרי
721	ישתוה
722	ישבית
723	והשבית | ואשתיו
724	לחרפות
728	ישחית
729	והשחית | ושחיתה
732	תלבש | שאלתא
733	השתכח | השכחת
738	שגלתה | מבצרות
739	תשלט
740	שמת
746	ושמת | שמות | ותרמסם
748	נחרצת | שלחתי
750	שתים | שנת | פריסת
751	תשנא | משתיא
752	בשנת
753	שגלתך
756	מחשבות | ותשלך | ותשכל | משתיו
757	אשתנו
758	להשחיתה | נחשת | ובשנת
760	לשיזבותה | שתין | תעצר
761	ישתנא | ושנתה | אשתני | ונשתה
762	ושנתו
765	השנית
766	קתרוס | ישתנו | מחשבתיו
770	עצרתי | קיתרס
771	שעתא | ותדושנה
772	וישתון | מתערבין
775	לשיזבותך | הפרתמים | שעתה
776	ותעש | קיתרוס | אתעקרה
777	אתעקרו
780	עשית
781	ועשתה
786	לשלותך | שממות
787	אשתומם
788	למשחית
790	שפתי | משתכל
793	ואשתומם
795	משתיהם
800	תת
805	רברבתא
806	לעשות | יתשמון | לשיזבותנא
808	תחת
